#SampleID,BarcodeSequence,LinkerPrimerSequence,Location,Sampling_date,Loc_plot_ID,rep-by-loc,Soil_Zone,genotype,crop,Herbicide_History,Glyphosphate_Treatment,system,System-loc,,Sample,I,D,year,ITS_seq_plate,ITS-date,16s_seq_plate,16s-date,original well-plate,,Year,Site,Plate#,Run#,Original Well,q,PCR Well,original well,Well Type,Replicate,Threshold (dRn),Ct (dRn),Quantity (picograms),RSq (dRn),Slope (dRn),Correction
265.S16,,,Beltsville,post,308,,rhizosphere,RR,soy,none,no_spray,,Org_6,,Plate4,B,4,2014,265,7/11/16,220,2/19/16,B4-Plate4,,2014,Beltsville,Plate4,Run1,B4,B,4,B4,Unknown,38,0.9068,19.88,4.34,0.993,-3.748,0.870801808
265.S17,,,Beltsville,post,310,,bulk,RR,corn,none,no_spray,,Org_6,,Plate4,B,5,2014,265,7/11/16,220,2/19/16,B5-Plate4,,2014,Beltsville,Plate4,Run1,B5,B,5,B5,Unknown,46,0.9068,19.33,6.1,0.993,-3.748,1.223938025
265.S18,,,Beltsville,post,313,,bulk,RR,corn,15yrs,spray,,CT-MD,,Plate4,B,6,2014,265,7/11/16,220,2/19/16,B6-Plate4,,2014,Beltsville,Plate4,Run1,B6,B,6,B6,Unknown,54,0.9068,19.45,5.66,0.993,-3.748,1.13565397
265.S19,,,Beltsville,post,403,,rhizosphere,RR,corn,15yrs,no_spray,,NT-MD,,Plate4,B,7,2014,265,7/11/16,220,2/19/16,B7-Plate4,,2014,Beltsville,Plate4,Run2,B7,B,1,B7,Unknown,14,0.882,19.74,4.86,0.993,-3.775,0.975137508
265.S20,,,Beltsville,post,404,,bulk,RR,corn,15yrs,no_spray,,CT-MD,,Plate4,B,8,2014,265,7/11/16,220,2/19/16,B8-Plate4,,2014,Beltsville,Plate4,Run2,B8,B,2,B8,Unknown,22,0.882,19.32,6.28,0.993,-3.775,1.260054229
265.S21,,,Beltsville,post,406,,bulk,RR,soy,15yrs,spray,,CT-MD,,Plate4,B,9,2014,265,7/11/16,220,2/19/16,B9-Plate4,,2014,Beltsville,Plate4,Run2,B9,B,3,B9,Unknown,30,0.882,19.18,6.84,0.993,-3.775,1.372415752
265.S25,,,Beltsville,post,301,,bulk,Non_RR,corn,none,no_spray,,Org_3,,Plate4,C,1,2014,265,7/11/16,220,2/19/16,C1-Plate4,,2014,Beltsville,Plate4,Run1,C1,C,1,C1,Unknown,15,0.9068,19.7,4.86,0.993,-3.748,0.975137508
265.S34,,,Beltsville,post,410,,bulk,Non_RR,corn,none,no_spray,,Org_3,,Plate4,C,10,2014,265,7/11/16,220,2/19/16,C10-Plate4,,2014,Beltsville,Plate4,Run2,C10,C,4,C10,Unknown,39,0.882,18.9,8.12,0.993,-3.775,1.629242092
265.S35,,,Beltsville,post,411,,rhizosphere,RR,soy,none,spray,,Org_3,,Plate4,C,11,2014,265,7/11/16,220,2/19/16,C11-Plate4,,2014,Beltsville,Plate4,Run2,C11,C,5,C11,Unknown,47,0.882,19.5,5.61,0.993,-3.775,1.125621692
265.S36,,,Beltsville,post,415,,rhizosphere,Non_RR,soy,none,no_spray,,Org_6,,Plate4,C,12,2014,265,7/11/16,220,2/19/16,C12-Plate4,,2014,Beltsville,Plate4,Run2,C12,C,6,C12,Unknown,55,0.882,19.22,6.69,0.993,-3.775,1.342318916
265.S26,,,Beltsville,post,302,,rhizosphere,RR,soy,none,spray,,Org_3,,Plate4,C,2,2014,265,7/11/16,220,2/19/16,C2-Plate4,,2014,Beltsville,Plate4,Run1,C2,C,2,C2,Unknown,23,0.9068,19.5,5.49,0.993,-3.748,1.101544222
265.S27,,,Beltsville,post,306,,rhizosphere,Non_RR,corn,15yrs,no_spray,,NT-MD,,Plate4,C,3,2014,265,7/11/16,220,2/19/16,C3-Plate4,,2014,Beltsville,Plate4,Run1,C3,C,3,C3,Unknown,31,0.9068,19.66,4.99,0.993,-3.748,1.001221433
265.S28,,,Beltsville,post,308,,bulk,Non_RR,soy,none,no_spray,,Org_6,,Plate4,C,4,2014,265,7/11/16,220,2/19/16,C4-Plate4,,2014,Beltsville,Plate4,Run1,C4,C,4,C4,Unknown,39,0.9068,19.57,5.25,0.993,-3.748,1.053389284
265.S29,,,Beltsville,post,310,,rhizosphere,RR,corn,none,spray,,Org_6,,Plate4,C,5,2014,265,7/11/16,220,2/19/16,C5-Plate4,,2014,Beltsville,Plate4,Run1,C5,C,5,C5,Unknown,47,0.9068,19.31,6.16,0.993,-3.748,1.235976759
265.S30,,,Beltsville,post,314,,rhizosphere,Non_RR,soy,15yrs,no_spray,,CT-MD,,Plate4,C,6,2014,265,7/11/16,220,2/19/16,C6-Plate4,,2014,Beltsville,Plate4,Run1,C6,C,6,C6,Unknown,55,0.9068,19.24,6.42,0.993,-3.748,1.28814461
265.S31,,,Beltsville,post,403,,bulk,Non_RR,corn,15yrs,no_spray,,NT-MD,,Plate4,C,7,2014,265,7/11/16,220,2/19/16,C7-Plate4,,2014,Beltsville,Plate4,Run2,C7,C,1,C7,Unknown,15,0.882,20.55,2.96,0.993,-3.775,0.59391091
265.S32,,,Beltsville,post,404,,rhizosphere,RR,corn,15yrs,spray,,CT-MD,,Plate4,C,8,2014,265,7/11/16,220,2/19/16,C8-Plate4,,2014,Beltsville,Plate4,Run2,C8,C,2,C8,Unknown,23,0.882,19.32,6.29,0.993,-3.775,1.262060684
265.S33,,,Beltsville,post,407,,rhizosphere,Non_RR,soy,15yrs,no_spray,,NT-MD,,Plate4,C,9,2014,265,7/11/16,220,2/19/16,C9-Plate4,,2014,Beltsville,Plate4,Run2,C9,C,3,C9,Unknown,31,0.882,19.54,5.49,0.993,-3.775,1.101544222
265.S37,,,Beltsville,post,301,,bulk,RR,corn,none,no_spray,,Org_3,,Plate4,D,1,2014,265,7/11/16,220,2/19/16,D1-Plate4,,2014,Beltsville,Plate4,Run1,D1,D,1,D1,Unknown,16,0.9068,19.74,4.73,0.993,-3.748,0.949053583
265.S46,,,Beltsville,post,410,,bulk,RR,corn,none,no_spray,,Org_3,,Plate4,D,10,2014,265,7/11/16,220,2/19/16,D10-Plate4,,2014,Beltsville,Plate4,Run2,D10,D,4,D10,Unknown,40,0.882,18.98,7.74,0.993,-3.775,1.552996772
265.S47,,,Beltsville,post,411,,bulk,RR,soy,none,spray,,Org_3,,Plate4,D,11,2014,265,7/11/16,220,2/19/16,D11-Plate4,,2014,Beltsville,Plate4,Run2,D11,D,5,D11,Unknown,48,0.882,19.05,7.42,0.993,-3.775,1.488790187
265.S48,,,Beltsville,post,415,,rhizosphere,RR,soy,none,no_spray,,Org_6,,Plate4,D,12,2014,265,7/11/16,220,2/19/16,D12-Plate4,,2014,Beltsville,Plate4,Run2,D12,D,6,D12,Unknown,56,0.882,19.37,6.1,0.993,-3.775,1.223938025
265.S38,,,Beltsville,post,302,,bulk,RR,soy,none,spray,,Org_3,,Plate4,D,2,2014,265,7/11/16,220,2/19/16,D2-Plate4,,2014,Beltsville,Plate4,Run1,D2,D,2,D2,Unknown,24,0.9068,19.16,6.77,0.993,-3.748,1.358370562
265.S39,,,Beltsville,post,306,,rhizosphere,RR,corn,15yrs,no_spray,,NT-MD,,Plate4,D,3,2014,265,7/11/16,220,2/19/16,D3-Plate4,,2014,Beltsville,Plate4,Run1,D3,D,3,D3,Unknown,32,0.9068,20.29,3.38,0.993,-3.748,0.678182053
265.S40,,,Beltsville,post,308,,bulk,RR,soy,none,no_spray,,Org_6,,Plate4,D,4,2014,265,7/11/16,220,2/19/16,D4-Plate4,,2014,Beltsville,Plate4,Run1,D4,D,4,D4,Unknown,40,0.9068,19.82,4.51,0.993,-3.748,0.904911556
265.S41,,,Beltsville,post,310,,bulk,RR,corn,none,spray,,Org_6,,Plate4,D,5,2014,265,7/11/16,220,2/19/16,D5-Plate4,,2014,Beltsville,Plate4,Run1,D5,D,5,D5,Unknown,48,0.9068,19.32,6.14,0.993,-3.748,1.231963848
265.S42,,,Beltsville,post,314,,rhizosphere,RR,soy,15yrs,no_spray,,CT-MD,,Plate4,D,6,2014,265,7/11/16,220,2/19/16,D6-Plate4,,2014,Beltsville,Plate4,Run1,D6,D,6,D6,Unknown,56,0.9068,19.21,6.54,0.993,-3.748,1.312222079
265.S43,,,Beltsville,post,403,,bulk,RR,corn,15yrs,no_spray,,NT-MD,,Plate4,D,7,2014,265,7/11/16,220,2/19/16,D7-Plate4,,2014,Beltsville,Plate4,Run2,D7,D,1,D7,Unknown,16,0.882,19.72,4.93,0.993,-3.775,0.989182699
265.S44,,,Beltsville,post,404,,bulk,RR,corn,15yrs,spray,,CT-MD,,Plate4,D,8,2014,265,7/11/16,220,2/19/16,D8-Plate4,,2014,Beltsville,Plate4,Run2,D8,D,2,D8,Unknown,24,0.882,19.37,6.09,0.993,-3.775,1.221931569
265.S45,,,Beltsville,post,407,,rhizosphere,RR,soy,15yrs,no_spray,,NT-MD,,Plate4,D,9,2014,265,7/11/16,220,2/19/16,D9-Plate4,,2014,Beltsville,Plate4,Run2,D9,D,3,D9,Unknown,32,0.882,19.53,5.52,0.993,-3.775,1.10756359
265.S49,,,Beltsville,post,301,,rhizosphere,RR,corn,none,spray,,Org_3,,Plate4,E,1,2014,265,7/11/16,220,2/19/16,E1-Plate4,,2014,Beltsville,Plate4,Run1,E1,E,1,E1,Unknown,17,0.9068,19.94,4.18,0.993,-3.748,0.838698515
265.S58,,,Beltsville,post,410,,rhizosphere,RR,corn,none,spray,,Org_3,,Plate4,E,10,2014,265,7/11/16,220,2/19/16,E10-Plate4,,2014,Beltsville,Plate4,Run2,E10,E,4,E10,Unknown,41,0.882,19.16,6.94,0.993,-3.775,1.39248031
265.S59,,,Beltsville,post,412,,rhizosphere,Non_RR,corn,none,no_spray,,Org_6,,Plate4,E,11,2014,265,7/11/16,220,2/19/16,E11-Plate4,,2014,Beltsville,Plate4,Run2,E11,E,5,E11,Unknown,49,0.882,19.41,5.95,0.993,-3.775,1.193841188
265.S60,,,Beltsville,post,415,,bulk,Non_RR,soy,none,no_spray,,Org_6,,Plate4,E,12,2014,265,7/11/16,220,2/19/16,E12-Plate4,,2014,Beltsville,Plate4,Run2,E12,E,6,E12,Unknown,57,0.882,19.27,6.48,0.993,-3.775,1.300183344
265.S50,,,Beltsville,post,305,,rhizosphere,Non_RR,soy,15yrs,no_spray,,NT-MD,,Plate4,E,2,2014,265,7/11/16,220,2/19/16,E2-Plate4,,2014,Beltsville,Plate4,Run1,E2,E,2,E2,Unknown,25,0.9068,19.62,5.1,0.993,-3.748,1.023292447
265.S51,,,Beltsville,post,306,,bulk,Non_RR,corn,15yrs,no_spray,,NT-MD,,Plate4,E,3,2014,265,7/11/16,220,2/19/16,E3-Plate4,,2014,Beltsville,Plate4,Run1,E3,E,3,E3,Unknown,33,0.9068,19.66,4.99,0.993,-3.748,1.001221433
265.S52,,,Beltsville,post,308,,rhizosphere,RR,soy,none,spray,,Org_6,,Plate4,E,4,2014,265,7/11/16,220,2/19/16,E4-Plate4,,2014,Beltsville,Plate4,Run1,E4,E,4,E4,Unknown,41,0.9068,19.45,5.66,0.993,-3.748,1.13565397
265.S53,,,Beltsville,post,313,,rhizosphere,Non_RR,corn,15yrs,no_spray,,CT-MD,,Plate4,E,5,2014,265,7/11/16,220,2/19/16,E5-Plate4,,2014,Beltsville,Plate4,Run1,E5,E,5,E5,Unknown,49,0.9068,19.03,7.35,0.993,-3.748,1.474744997
265.S54,,,Beltsville,post,314,,bulk,Non_RR,soy,15yrs,no_spray,,CT-MD,,Plate4,E,6,2014,265,7/11/16,220,2/19/16,E6-Plate4,,2014,Beltsville,Plate4,Run1,E6,E,6,E6,Unknown,57,0.9068,19.33,6.1,0.993,-3.748,1.223938025
265.S55,,,Beltsville,post,403,,rhizosphere,RR,corn,15yrs,spray,,NT-MD,,Plate4,E,7,2014,265,7/11/16,220,2/19/16,E7-Plate4,,2014,Beltsville,Plate4,Run2,E7,E,1,E7,Unknown,17,0.882,19.6,5.3,0.993,-3.775,1.063421562
265.S56,,,Beltsville,post,406,,rhizosphere,Non_RR,soy,15yrs,no_spray,,CT-MD,,Plate4,E,8,2014,265,7/11/16,220,2/19/16,E8-Plate4,,2014,Beltsville,Plate4,Run2,E8,E,2,E8,Unknown,25,0.882,19.4,5.96,0.993,-3.775,1.195847644
265.S57,,,Beltsville,post,407,,bulk,Non_RR,soy,15yrs,no_spray,,NT-MD,,Plate4,E,9,2014,265,7/11/16,220,2/19/16,E9-Plate4,,2014,Beltsville,Plate4,Run2,E9,E,3,E9,Unknown,33,0.882,20.28,3.51,0.993,-3.775,0.704265978
265.S61,,,Beltsville,post,301,,bulk,RR,corn,none,spray,,Org_3,,Plate4,F,1,2014,265,7/11/16,220,2/19/16,F1-Plate4,,2014,Beltsville,Plate4,Run1,F1,F,1,F1,Unknown,18,0.9068,20.91,2.3,0.993,-3.748,0.461484829
265.S70,,,Beltsville,post,410,,bulk,RR,corn,none,spray,,Org_3,,Plate4,F,10,2014,265,7/11/16,220,2/19/16,F10-Plate4,,2014,Beltsville,Plate4,Run2,F10,F,4,F10,Unknown,42,0.882,19.5,5.63,0.993,-3.775,1.129634603
265.S71,,,Beltsville,post,412,,rhizosphere,RR,corn,none,no_spray,,Org_6,,Plate4,F,11,2014,265,7/11/16,220,2/19/16,F11-Plate4,,2014,Beltsville,Plate4,Run2,F11,F,5,F11,Unknown,50,0.882,19.11,7.12,0.993,-3.775,1.428596514
265.S72,,,Beltsville,post,415,,bulk,RR,soy,none,no_spray,,Org_6,,Plate4,F,12,2014,265,7/11/16,220,2/19/16,F12-Plate4,,2014,Beltsville,Plate4,Run2,F12,F,6,F12,Unknown,58,0.882,19.36,6.12,0.993,-3.775,1.227950936
265.S62,,,Beltsville,post,305,,rhizosphere,RR,soy,15yrs,no_spray,,NT-MD,,Plate4,F,2,2014,265,7/11/16,220,2/19/16,F2-Plate4,,2014,Beltsville,Plate4,Run1,F2,F,2,F2,Unknown,26,0.9068,19.38,5.93,0.993,-3.748,1.189828276
265.S63,,,Beltsville,post,306,,bulk,RR,corn,15yrs,no_spray,,NT-MD,,Plate4,F,3,2014,265,7/11/16,220,2/19/16,F3-Plate4,,2014,Beltsville,Plate4,Run1,F3,F,3,F3,Unknown,34,0.9068,19.61,5.13,0.993,-3.748,1.029311814
265.S64,,,Beltsville,post,308,,bulk,RR,soy,none,spray,,Org_6,,Plate4,F,4,2014,265,7/11/16,220,2/19/16,F4-Plate4,,2014,Beltsville,Plate4,Run1,F4,F,4,F4,Unknown,42,0.9068,19.54,5.36,0.993,-3.748,1.075460297
265.S65,,,Beltsville,post,313,,rhizosphere,RR,corn,15yrs,no_spray,,CT-MD,,Plate4,F,5,2014,265,7/11/16,220,2/19/16,F5-Plate4,,2014,Beltsville,Plate4,Run1,F5,F,5,F5,Unknown,50,0.9068,19.32,6.14,0.993,-3.748,1.231963848
265.S66,,,Beltsville,post,314,,bulk,RR,soy,15yrs,no_spray,,CT-MD,,Plate4,F,6,2014,265,7/11/16,220,2/19/16,F6-Plate4,,2014,Beltsville,Plate4,Run1,F6,F,6,F6,Unknown,58,0.9068,19.79,4.6,0.993,-3.748,0.922969658
265.S67,,,Beltsville,post,403,,bulk,RR,corn,15yrs,spray,,NT-MD,,Plate4,F,7,2014,265,7/11/16,220,2/19/16,F7-Plate4,,2014,Beltsville,Plate4,Run2,F7,F,1,F7,Unknown,18,0.882,19.23,6.62,0.993,-3.775,1.328273725
265.S68,,,Beltsville,post,406,,rhizosphere,RR,soy,15yrs,no_spray,,CT-MD,,Plate4,F,8,2014,265,7/11/16,220,2/19/16,F8-Plate4,,2014,Beltsville,Plate4,Run2,F8,F,2,F8,Unknown,26,0.882,19.53,5.51,0.993,-3.775,1.105557134
265.S69,,,Beltsville,post,407,,bulk,RR,soy,15yrs,no_spray,,NT-MD,,Plate4,F,9,2014,265,7/11/16,220,2/19/16,F9-Plate4,,2014,Beltsville,Plate4,Run2,F9,F,3,F9,Unknown,34,0.882,19.47,5.72,0.993,-3.775,1.147692705
265.S73,,,Beltsville,post,302,,rhizosphere,Non_RR,soy,none,no_spray,,Org_3,,Plate4,G,1,2014,265,7/11/16,220,2/19/16,G1-Plate4,,2014,Beltsville,Plate4,Run1,G1,G,1,G1,Unknown,19,0.9068,19.78,4.62,0.993,-3.748,0.92698257
265.S82,,,Beltsville,post,411,,rhizosphere,Non_RR,soy,none,no_spray,,Org_3,,Plate4,G,10,2014,265,7/11/16,220,2/19/16,G10-Plate4,,2014,Beltsville,Plate4,Run2,G10,G,4,G10,Unknown,43,0.882,19.5,5.64,0.993,-3.775,1.131641059
265.S83,,,Beltsville,post,412,,bulk,Non_RR,corn,none,no_spray,,Org_6,,Plate4,G,11,2014,265,7/11/16,220,2/19/16,G11-Plate4,,2014,Beltsville,Plate4,Run2,G11,G,5,G11,Unknown,51,0.882,19.28,6.45,0.993,-3.775,1.294163977
265.S84,,,Beltsville,post,415,,rhizosphere,RR,soy,none,spray,,Org_6,,Plate4,G,12,2014,265,7/11/16,220,2/19/16,G12-Plate4,,2014,Beltsville,Plate4,Run2,G12,G,6,G12,Unknown,59,0.882,19.53,5.53,0.993,-3.775,1.109570045
265.S74,,,Beltsville,post,305,,bulk,Non_RR,soy,15yrs,no_spray,,NT-MD,,Plate4,G,2,2014,265,7/11/16,220,2/19/16,G2-Plate4,,2014,Beltsville,Plate4,Run1,G2,G,2,G2,Unknown,27,0.9068,19.56,5.28,0.993,-3.748,1.059408651
265.S75,,,Beltsville,post,306,,rhizosphere,RR,corn,15yrs,spray,,NT-MD,,Plate4,G,3,2014,265,7/11/16,220,2/19/16,G3-Plate4,,2014,Beltsville,Plate4,Run1,G3,G,3,G3,Unknown,35,0.9068,20.14,3.71,0.993,-3.748,0.744395094
265.S76,,,Beltsville,post,310,,rhizosphere,Non_RR,corn,none,no_spray,,Org_6,,Plate4,G,4,2014,265,7/11/16,220,2/19/16,G4-Plate4,,2014,Beltsville,Plate4,Run1,G4,G,4,G4,Unknown,43,0.9068,19.5,5.5,0.993,-3.748,1.103550678
265.S77,,,Beltsville,post,313,,bulk,Non_RR,corn,15yrs,no_spray,,CT-MD,,Plate4,G,5,2014,265,7/11/16,220,2/19/16,G5-Plate4,,2014,Beltsville,Plate4,Run1,G5,G,5,G5,Unknown,51,0.9068,19.44,5.69,0.993,-3.748,1.141673338
265.S78,,,Beltsville,post,314,,rhizosphere,RR,soy,15yrs,spray,,CT-MD,,Plate4,G,6,2014,265,7/11/16,220,2/19/16,G6-Plate4,,2014,Beltsville,Plate4,Run1,G6,G,6,G6,Unknown,59,0.9068,19.86,4.41,0.993,-3.748,0.884846998
265.S79,,,Beltsville,post,404,,rhizosphere,Non_RR,corn,15yrs,no_spray,,CT-MD,,Plate4,G,7,2014,265,7/11/16,220,2/19/16,G7-Plate4,,2014,Beltsville,Plate4,Run2,G7,G,1,G7,Unknown,19,0.882,19.28,6.42,0.993,-3.775,1.28814461
265.S80,,,Beltsville,post,406,,bulk,Non_RR,soy,15yrs,no_spray,,CT-MD,,Plate4,G,8,2014,265,7/11/16,220,2/19/16,G8-Plate4,,2014,Beltsville,Plate4,Run2,G8,G,2,G8,Unknown,27,0.882,19.47,5.72,0.993,-3.775,1.147692705
265.S81,,,Beltsville,post,407,,rhizosphere,RR,soy,15yrs,spray,,NT-MD,,Plate4,G,9,2014,265,7/11/16,220,2/19/16,G9-Plate4,,2014,Beltsville,Plate4,Run2,G9,G,3,G9,Unknown,35,0.882,19.8,4.68,0.993,-3.775,0.939021304
265.S85,,,Beltsville,post,302,,rhizosphere,RR,soy,none,no_spray,,Org_3,,Plate4,H,1,2014,265,7/11/16,220,2/19/16,H1-Plate4,,2014,Beltsville,Plate4,Run1,H1,H,1,H1,Unknown,20,0.9068,19.55,5.32,0.993,-3.748,1.067434474
265.S94,,,Beltsville,post,411,,rhizosphere,RR,soy,none,no_spray,,Org_3,,Plate4,H,10,2014,265,7/11/16,220,2/19/16,H10-Plate4,,2014,Beltsville,Plate4,Run2,H10,H,4,H10,Unknown,44,0.882,19.21,6.72,0.993,-3.775,1.348338283
265.S95,,,Beltsville,post,412,,bulk,RR,corn,none,no_spray,,Org_6,,Plate4,H,11,2014,265,7/11/16,220,2/19/16,H11-Plate4,,2014,Beltsville,Plate4,Run2,H11,H,5,H11,Unknown,52,0.882,19.38,6.05,0.993,-3.775,1.213905746
265.S96,,,Beltsville,post,415,,bulk,RR,soy,none,spray,,Org_6,,Plate4,H,12,2014,265,7/11/16,220,2/19/16,H12-Plate4,,2014,Beltsville,Plate4,Run2,H12,H,6,H12,Unknown,60,0.882,19.42,5.9,0.993,-3.775,1.183808909
265.S86,,,Beltsville,post,305,,bulk,RR,soy,15yrs,no_spray,,NT-MD,,Plate4,H,2,2014,265,7/11/16,220,2/19/16,H2-Plate4,,2014,Beltsville,Plate4,Run1,H2,H,2,H2,Unknown,28,0.9068,19.4,5.84,0.993,-3.748,1.171770174
265.S87,,,Beltsville,post,306,,bulk,RR,corn,15yrs,spray,,NT-MD,,Plate4,H,3,2014,265,7/11/16,220,2/19/16,H3-Plate4,,2014,Beltsville,Plate4,Run1,H3,H,3,H3,Unknown,36,0.9068,19.72,4.81,0.993,-3.748,0.965105229
265.S88,,,Beltsville,post,310,,rhizosphere,RR,corn,none,no_spray,,Org_6,,Plate4,H,4,2014,265,7/11/16,220,2/19/16,H4-Plate4,,2014,Beltsville,Plate4,Run1,H4,H,4,H4,Unknown,44,0.9068,19.31,6.19,0.993,-3.748,1.241996127
265.S89,,,Beltsville,post,313,,bulk,RR,corn,15yrs,no_spray,,CT-MD,,Plate4,H,5,2014,265,7/11/16,220,2/19/16,H5-Plate4,,2014,Beltsville,Plate4,Run1,H5,H,5,H5,Unknown,52,0.9068,19.59,5.2,0.993,-3.748,1.043357005
265.S90,,,Beltsville,post,314,,bulk,RR,soy,15yrs,spray,,CT-MD,,Plate4,H,6,2014,265,7/11/16,220,2/19/16,H6-Plate4,,2014,Beltsville,Plate4,Run1,H6,H,6,H6,Unknown,60,0.9068,19.56,5.29,0.993,-3.748,1.061415107
265.S91,,,Beltsville,post,404,,rhizosphere,RR,corn,15yrs,no_spray,,CT-MD,,Plate4,H,7,2014,265,7/11/16,220,2/19/16,H7-Plate4,,2014,Beltsville,Plate4,Run2,H7,H,1,H7,Unknown,20,0.882,19.42,5.91,0.993,-3.775,1.185815365
265.S92,,,Beltsville,post,406,,bulk,RR,soy,15yrs,no_spray,,CT-MD,,Plate4,H,8,2014,265,7/11/16,220,2/19/16,H8-Plate4,,2014,Beltsville,Plate4,Run2,H8,H,2,H8,Unknown,28,0.882,19.45,5.79,0.993,-3.775,1.161737896
265.S93,,,Beltsville,post,407,,bulk,RR,soy,15yrs,spray,,NT-MD,,Plate4,H,9,2014,265,7/11/16,220,2/19/16,H9-Plate4,,2014,Beltsville,Plate4,Run2,H9,H,3,H9,Unknown,36,0.882,19.59,5.34,0.993,-3.775,1.071447386
235.S1,,,Stoneville,pre,101,,bulk,Non_RR,corn,15yrs,no_spray,,NT-MS,,Plate1,A,1,2013,235,4/11/16,223,3/4/16,A1-Plate1,,2013,Stoneville,Plate1,Run1,A1,A,1,A1,Unknown,1,0.5942,18.26,4,0.996,-3.498,0.802582311
235.S10,,,Stoneville,pre,204,,bulk,Non_RR,corn,none,no_spray,,bahNT-MS,,Plate1,A,10,2013,235,4/11/16,223,3/4/16,A10-Plate1,,2013,Stoneville,Plate1,Run2,A4,A,4,A10,Unknown,73,1.0171,19.02,5.5,0.995,-3.616,1.103550678
235.S11,,,Stoneville,pre,205,,bulk,RR,corn,none,no_spray,,bahNT-MS,,Plate1,A,11,2013,235,4/11/16,223,3/4/16,A11-Plate1,,2013,Stoneville,Plate1,Run2,A5,A,5,A11,Unknown,81,1.0171,19.51,4.02,0.995,-3.616,0.806595223
235.S12,,,Stoneville,pre,206,,bulk,RR,corn,none,spray,,bahNT-MS,,Plate1,A,12,2013,235,4/11/16,223,3/4/16,A12-Plate1,,2013,Stoneville,Plate1,Run2,A6,A,6,A12,Unknown,89,1.0171,19.36,4.43,0.995,-3.616,0.88885991
235.S2,,,Stoneville,pre,102,,bulk,RR,corn,15yrs,no_spray,,NT-MS,,Plate1,A,2,2013,235,4/11/16,223,3/4/16,A2-Plate1,,2013,Stoneville,Plate1,Run1,A2,A,2,A2,Unknown,9,0.5942,18.57,3.27,0.996,-3.498,0.656111039
235.S3,,,Stoneville,pre,103,,bulk,RR,corn,15yrs,spray,,NT-MS,,Plate1,A,3,2013,235,4/11/16,223,3/4/16,A3-Plate1,,2013,Stoneville,Plate1,Run1,A3,A,3,A3,Unknown,17,0.5942,18.31,3.88,0.996,-3.498,0.778504842
235.S4,,,Stoneville,pre,104,,bulk,Non_RR,corn,none,no_spray,,bahNT-MS,,Plate1,A,4,2013,235,4/11/16,223,3/4/16,A4-Plate1,,2013,Stoneville,Plate1,Run1,A4,A,4,A4,Unknown,25,0.5942,18.45,3.54,0.996,-3.498,0.710285345
235.S5,,,Stoneville,pre,105,,bulk,RR,corn,none,no_spray,,bahNT-MS,,Plate1,A,5,2013,235,4/11/16,223,3/4/16,A5-Plate1,,2013,Stoneville,Plate1,Run1,A5,A,5,A5,Unknown,33,0.5942,18.42,3.6,0.996,-3.498,0.72232408
235.S6,,,Stoneville,pre,106,,bulk,RR,corn,none,spray,,bahNT-MS,,Plate1,A,6,2013,235,4/11/16,223,3/4/16,A6-Plate1,,2013,Stoneville,Plate1,Run1,A6,A,6,A6,Unknown,41,0.5942,18.14,4.35,0.996,-3.498,0.872808264
235.S7,,,Stoneville,pre,201,,bulk,Non_RR,corn,15yrs,no_spray,,NT-MS,,Plate1,A,7,2013,235,4/11/16,223,3/4/16,A7-Plate1,,2013,Stoneville,Plate1,Run2,A1,A,1,A7,Unknown,49,1.0171,18.99,5.58,0.995,-3.616,1.119602324
235.S8,,,Stoneville,pre,202,,bulk,RR,corn,15yrs,no_spray,,NT-MS,,Plate1,A,8,2013,235,4/11/16,223,3/4/16,A8-Plate1,,2013,Stoneville,Plate1,Run2,A2,A,2,A8,Unknown,57,1.0171,18.65,6.93,0.995,-3.616,1.390473854
235.S9,,,Stoneville,pre,203,,bulk,RR,corn,15yrs,spray,,NT-MS,,Plate1,A,9,2013,235,4/11/16,223,3/4/16,A9-Plate1,,2013,Stoneville,Plate1,Run2,A3,A,3,A9,Unknown,65,1.0171,19.01,5.54,0.995,-3.616,1.111576501
235.S13,,,Stoneville,pre,101,,rhizosphere,Non_RR,corn,15yrs,no_spray,,NT-MS,,Plate1,B,1,2013,235,4/11/16,223,3/4/16,B1-Plate1,,2013,Stoneville,Plate1,Run1,B1,B,1,B1,Unknown,2,0.5942,18.24,4.07,0.996,-3.498,0.816627502
235.S22,,,Stoneville,pre,204,,rhizosphere,Non_RR,corn,none,no_spray,,bahNT-MS,,Plate1,B,10,2013,235,4/11/16,223,3/4/16,B10-Plate1,,2013,Stoneville,Plate1,Run2,B4,B,4,B10,Unknown,74,1.0171,19.19,4.92,0.995,-3.616,0.987176243
235.S23,,,Stoneville,pre,205,,rhizosphere,RR,corn,none,no_spray,,bahNT-MS,,Plate1,B,11,2013,235,4/11/16,223,3/4/16,B11-Plate1,,2013,Stoneville,Plate1,Run2,B5,B,5,B11,Unknown,82,1.0171,19.5,4.03,0.995,-3.616,0.808601679
235.S24,,,Stoneville,pre,206,,rhizosphere,RR,corn,none,spray,,bahNT-MS,,Plate1,B,12,2013,235,4/11/16,223,3/4/16,B12-Plate1,,2013,Stoneville,Plate1,Run2,B6,B,6,B12,Unknown,90,1.0171,19.5,4.05,0.995,-3.616,0.81261459
